ticket_id,customer_id,created_at,resolved_at,category,status,cs_rep_id,first_response_mins,resolution_mins
7892,1935,2024-12-17,2024-12-17,usage_question,closed,7,152,0
7893,1086,2024-04-26,2024-04-27,other,closed,31,205,1440
7894,1488,2024-09-01,2024-09-02,bug,closed,25,204,1440
7895,1634,2023-12-08,2023-12-15,feature_request,closed,30,29,10080
7896,1250,2024-02-09,2024-02-09,billing,closed,50,61,0
7897,1615,2024-07-09,2024-07-09,feature_request,closed,15,139,0
7898,1286,2024-06-26,2024-06-30,feature_request,closed,43,93,5760
7899,1440,2024-09-22,2024-09-27,feature_request,closed,39,83,7200
7900,477,2024-04-13,2024-04-15,bug,closed,22,149,2880
7901,1905,2024-07-17,2024-07-21,usage_question,closed,31,215,5760
7902,398,2024-09-21,2024-09-21,usage_question,closed,18,203,0
7903,253,2024-01-27,2024-01-27,feature_request,closed,39,207,0
7904,1524,2024-05-14,2024-05-17,other,closed,46,206,4320
7905,293,2024-02-07,2024-02-13,billing,closed,27,33,8640
7906,1894,2023-09-03,2023-09-03,bug,closed,44,175,0
7907,986,2024-08-19,2024-08-19,feature_request,closed,14,190,0
7908,708,2024-10-15,2024-10-15,usage_question,closed,14,29,0
7909,1523,2023-08-08,2023-08-15,bug,closed,47,159,10080
7910,1312,2024-06-16,2024-06-21,feature_request,closed,7,82,7200
7911,1133,2024-03-15,2024-03-21,other,closed,8,230,8640
7912,1025,2023-09-24,2023-09-24,bug,closed,48,40,0
7913,939,2024-09-17,2024-09-17,bug,closed,19,190,0
7914,1274,2024-04-09,2024-04-09,bug,closed,22,150,0
7915,1754,2024-03-03,2024-03-03,other,closed,46,125,0
7916,74,2024-04-03,2024-04-06,usage_question,closed,25,27,4320
7917,1963,2023-11-17,2023-11-17,billing,closed,19,32,0
7918,1188,2024-05-11,2024-05-11,other,closed,8,18,0
7919,1865,2024-03-22,2024-03-22,bug,closed,11,128,0
7920,1785,2024-12-24,2024-12-25,feature_request,closed,29,33,1440
7921,484,2024-11-17,2024-11-17,feature_request,closed,3,32,0
7922,246,2024-08-03,2024-08-03,bug,closed,10,23,0
7923,1503,2024-08-29,2024-08-29,bug,closed,3,135,0
7924,195,2024-10-12,2024-10-12,usage_question,closed,45,73,0
7925,1858,2023-12-16,2023-12-16,usage_question,closed,10,196,0
7926,437,2024-09-26,2024-10-03,billing,closed,7,222,10080
7927,1774,2024-03-31,2024-04-01,usage_question,closed,27,230,1440
7928,314,2024-05-29,2024-05-29,bug,closed,23,171,0
7929,1529,2024-11-26,2024-11-26,usage_question,closed,3,216,0
7930,711,2024-12-21,2024-12-28,usage_question,closed,24,88,10080
7931,1777,2024-10-16,2024-10-16,feature_request,closed,15,34,0
7932,1323,2024-05-11,2024-05-17,usage_question,closed,48,139,8640
7933,525,2023-10-31,2023-10-31,usage_question,closed,9,229,0
7934,1705,2024-12-23,2024-12-29,usage_question,closed,19,167,8640
7935,1527,2023-08-28,2023-08-28,feature_request,closed,47,93,0
7936,763,2024-08-14,2024-08-21,feature_request,closed,2,206,10080
7937,503,2024-06-05,2024-06-05,usage_question,closed,27,231,0
7938,825,2024-08-31,2024-09-01,bug,closed,46,39,1440
7939,1413,2024-04-23,2024-04-24,bug,closed,10,125,1440
7940,206,2023-08-31,2023-09-06,usage_question,closed,36,201,8640
7941,1478,2024-04-05,2024-04-07,feature_request,closed,31,106,2880
7942,499,2024-06-01,2024-06-05,bug,closed,11,198,5760
7943,379,2024-09-12,2024-09-12,usage_question,closed,26,72,0
7944,329,2024-09-30,2024-10-07,bug,closed,3,166,10080
7945,886,2023-08-09,2023-08-15,feature_request,closed,29,60,8640
7946,435,2024-12-14,2024-12-14,usage_question,closed,21,183,0
7947,963,2024-12-02,2024-12-06,other,closed,21,85,5760
7948,1600,2024-03-12,2024-03-15,feature_request,closed,13,223,4320
7949,398,2024-11-11,2024-11-11,feature_request,closed,22,215,0
7950,190,2024-12-20,2024-12-22,bug,closed,23,173,2880
7951,521,2023-02-18,2023-02-18,usage_question,closed,45,23,0
7952,83,2024-03-20,2024-03-22,usage_question,closed,6,164,2880
7953,604,2024-09-29,2024-09-29,other,closed,45,230,0
7954,880,2024-09-28,2024-09-28,usage_question,closed,17,187,0
7955,1153,2024-11-24,2024-11-24,usage_question,closed,4,132,0
7956,791,2024-08-17,2024-08-21,feature_request,closed,11,215,5760
7957,1926,2024-02-12,2024-02-17,usage_question,closed,6,213,7200
7958,1801,2023-12-18,2023-12-18,bug,closed,29,236,0
7959,1299,2024-02-23,2024-02-25,usage_question,closed,13,183,2880
7960,1210,2024-05-22,2024-05-22,bug,closed,16,52,0
7961,1409,2024-11-02,2024-11-02,bug,closed,34,152,0
7962,178,2024-07-31,2024-08-05,billing,closed,4,169,7200
7963,43,2024-08-14,2024-08-14,usage_question,closed,37,161,0
7964,445,2024-09-09,2024-09-13,other,closed,35,78,5760
7965,546,2024-04-10,2024-04-12,billing,closed,29,239,2880
7966,419,2024-03-01,2024-03-01,billing,closed,36,88,0
7967,68,2024-02-14,2024-02-17,usage_question,closed,25,201,4320
7968,1626,2023-11-02,2023-11-08,bug,closed,5,39,8640
7969,961,2024-10-30,2024-11-04,usage_question,closed,5,178,7200
7970,1622,2024-10-29,2024-11-01,bug,closed,39,112,4320
7971,835,2024-12-12,2024-12-19,bug,closed,6,33,10080
7972,34,2023-12-02,2023-12-03,other,closed,13,230,1440
7973,1633,2024-10-23,2024-10-26,usage_question,closed,14,181,4320
7974,1145,2024-09-02,2024-09-09,other,closed,35,148,10080
7975,798,2024-12-16,2024-12-18,usage_question,closed,42,44,2880
7976,277,2024-03-23,2024-03-23,usage_question,closed,42,227,0
7977,1260,2024-12-09,2024-12-10,feature_request,closed,17,101,1440
7978,212,2024-10-02,2024-10-08,feature_request,closed,13,221,8640
7979,1314,2024-09-03,2024-09-06,usage_question,closed,49,41,4320
7980,1809,2024-06-25,2024-06-30,usage_question,closed,40,111,7200
7981,568,2024-06-06,2024-06-06,other,closed,35,237,0
7982,991,2024-08-13,2024-08-13,usage_question,closed,46,36,0
7983,1110,2024-10-29,2024-10-29,usage_question,closed,12,181,0
7984,567,2024-03-06,2024-03-06,bug,closed,29,111,0
7985,1353,2024-01-07,2024-01-08,feature_request,closed,2,120,1440
7986,1392,2024-10-05,2024-10-05,bug,closed,32,55,0
7987,1507,2024-08-16,2024-08-20,feature_request,closed,29,210,5760
7988,74,2024-01-26,2024-01-29,usage_question,closed,8,237,4320
7989,1274,2024-06-11,2024-06-18,usage_question,closed,27,58,10080
7990,1790,2024-10-28,2024-10-28,bug,closed,19,233,0
7991,835,2024-11-08,2024-11-08,usage_question,closed,32,28,0
7992,1714,2024-12-24,2024-12-28,other,closed,15,103,5760
7993,1720,2024-08-13,2024-08-13,usage_question,closed,21,55,0
7994,1073,2024-04-15,2024-04-15,other,closed,20,23,0
7995,553,2024-12-20,2024-12-20,other,closed,31,220,0
7996,346,2024-12-15,2024-12-15,bug,closed,43,152,0
7997,1282,2024-06-06,2024-06-06,bug,closed,4,21,0
7998,928,2024-09-20,2024-09-20,bug,closed,27,189,0
7999,1954,2024-05-10,2024-05-10,bug,closed,31,221,0
8000,539,2024-02-26,2024-02-26,feature_request,closed,27,23,0
8001,1809,2024-11-25,2024-11-25,bug,closed,39,78,0
8002,834,2024-10-15,2024-10-15,billing,closed,14,138,0
8003,1035,2024-10-08,2024-10-08,feature_request,closed,50,85,0
8004,906,2024-01-11,2024-01-11,billing,closed,30,96,0
8005,1484,2024-06-19,2024-06-19,bug,closed,48,83,0
8006,1206,2024-10-08,2024-10-08,other,closed,15,183,0
8007,1189,2024-06-04,2024-06-10,bug,closed,7,219,8640
8008,1607,2024-07-16,2024-07-22,bug,closed,6,213,8640
8009,1545,2024-10-23,2024-10-27,feature_request,closed,43,74,5760
8010,74,2024-04-29,2024-05-02,usage_question,closed,43,84,4320
8011,605,2024-01-17,2024-01-23,bug,closed,43,203,8640
8012,1247,2024-02-12,2024-02-17,usage_question,closed,26,189,7200
8013,157,2023-09-27,2023-09-27,usage_question,closed,20,34,0
8014,659,2024-02-25,2024-02-27,other,closed,8,143,2880
8015,1649,2024-09-02,2024-09-03,usage_question,closed,15,205,1440
8016,1150,2024-08-16,2024-08-16,feature_request,closed,24,187,0
8017,151,2024-12-09,2024-12-11,feature_request,closed,21,78,2880
8018,1201,2024-05-21,2024-05-27,bug,closed,6,223,8640
8019,519,2024-08-28,2024-08-31,usage_question,closed,48,86,4320
8020,1513,2024-07-21,2024-07-21,bug,closed,38,203,0
8021,889,2024-10-17,2024-10-21,bug,closed,35,27,5760
8022,1661,2024-04-27,2024-04-27,feature_request,closed,43,132,0
8023,899,2024-08-25,2024-08-25,bug,closed,32,124,0
8024,453,2024-07-22,2024-07-26,bug,closed,42,134,5760
8025,1990,2024-09-20,2024-09-20,other,closed,42,215,0
8026,1210,2024-09-26,2024-09-27,feature_request,closed,49,135,1440
8027,750,2024-04-09,2024-04-16,feature_request,closed,40,169,10080
8028,988,2024-06-23,2024-06-23,bug,closed,15,86,0
8029,877,2024-09-26,2024-09-28,other,closed,26,101,2880
8030,1139,2023-12-08,2023-12-12,other,closed,3,199,5760
8031,291,2024-08-14,2024-08-14,usage_question,closed,12,47,0
8032,599,2024-07-18,2024-07-18,bug,closed,45,186,0
8033,1555,2024-06-16,2024-06-23,usage_question,closed,26,94,10080
8034,408,2024-03-16,2024-03-21,usage_question,closed,14,152,7200
8035,213,2024-04-27,2024-04-27,usage_question,closed,10,56,0
8036,1284,2024-12-06,2024-12-06,usage_question,closed,1,62,0
8037,1535,2024-01-11,2024-01-11,other,closed,26,52,0
8038,994,2024-12-01,2024-12-01,feature_request,closed,26,137,0
8039,1737,2024-05-01,2024-05-05,usage_question,closed,9,234,5760
8040,1425,2024-03-09,2024-03-09,other,closed,10,52,0
8041,70,2024-04-03,2024-04-03,bug,closed,26,140,0
8042,509,2024-09-06,2024-09-07,bug,closed,39,225,1440
8043,1491,2024-10-04,2024-10-08,feature_request,closed,1,86,5760
8044,1477,2024-09-04,2024-09-05,bug,closed,31,27,1440
8045,91,2024-06-19,2024-06-26,bug,closed,24,214,10080
8046,1380,2024-01-08,2024-01-08,usage_question,closed,39,53,0
8047,850,2024-08-15,2024-08-17,usage_question,closed,50,87,2880
8048,821,2024-07-02,2024-07-02,bug,closed,33,203,0
8049,718,2024-12-14,2024-12-18,usage_question,closed,20,205,5760
8050,1851,2024-12-03,2024-12-08,bug,closed,10,61,7200
8051,819,2024-01-26,2024-01-26,bug,closed,38,70,0
8052,361,2024-04-08,2024-04-15,usage_question,closed,10,138,10080
8053,999,2024-02-10,2024-02-14,feature_request,closed,9,167,5760
8054,1083,2024-05-13,2024-05-20,bug,closed,34,184,10080
8055,669,2024-06-22,2024-06-22,bug,closed,45,20,0
8056,504,2024-07-08,2024-07-08,other,closed,11,65,0
8057,1405,2024-06-21,2024-06-26,usage_question,closed,35,219,7200
8058,1264,2024-09-24,2024-09-25,usage_question,closed,45,109,1440
8059,1639,2024-03-14,2024-03-14,bug,closed,13,177,0
8060,22,2024-03-28,2024-03-30,usage_question,closed,48,116,2880
8061,47,2024-11-29,2024-12-02,usage_question,closed,22,105,4320
8062,1351,2024-11-19,2024-11-23,other,closed,29,100,5760
8063,576,2024-11-14,2024-11-16,usage_question,closed,5,21,2880
8064,841,2024-04-18,2024-04-21,usage_question,closed,50,189,4320
8065,1895,2024-07-05,2024-07-06,usage_question,closed,9,140,1440
8066,214,2024-03-03,2024-03-08,usage_question,closed,43,147,7200
8067,935,2023-09-02,2023-09-02,usage_question,closed,7,96,0
8068,1159,2024-10-23,2024-10-23,usage_question,closed,1,163,0
8069,124,2024-02-20,2024-02-20,feature_request,closed,44,120,0
8070,1612,2023-11-04,2023-11-04,billing,closed,32,178,0
8071,1503,2024-05-12,2024-05-17,usage_question,closed,8,83,7200
8072,1948,2024-03-11,2024-03-12,usage_question,closed,24,67,1440
8073,161,2024-03-27,2024-03-27,bug,closed,33,74,0
8074,1502,2024-11-29,2024-11-29,billing,closed,40,66,0
8075,406,2024-04-12,2024-04-13,bug,closed,7,58,1440
8076,1520,2024-04-21,2024-04-23,usage_question,closed,2,23,2880
8077,628,2024-02-17,2024-02-18,bug,closed,38,132,1440
8078,1920,2024-03-12,2024-03-13,bug,closed,50,156,1440
8079,1208,2024-08-04,2024-08-04,bug,closed,23,72,0
8080,677,2024-11-16,2024-11-19,bug,closed,20,80,4320
8081,880,2024-01-27,2024-01-27,usage_question,closed,38,59,0
8082,537,2024-11-23,2024-11-30,usage_question,closed,22,64,10080
8083,1364,2024-07-14,2024-07-14,feature_request,closed,17,113,0
8084,1122,2024-12-12,2024-12-12,bug,closed,23,151,0
8085,1652,2024-02-05,2024-02-09,usage_question,closed,49,95,5760
8086,303,2024-10-28,2024-11-01,bug,closed,4,123,5760
8087,517,2024-07-12,2024-07-12,bug,closed,44,74,0
8088,1474,2024-12-22,2024-12-22,usage_question,closed,19,205,0
8089,1954,2024-02-11,2024-02-13,feature_request,closed,23,15,2880
8090,1711,2024-06-01,2024-06-02,usage_question,closed,7,232,1440
8091,270,2024-07-08,2024-07-13,bug,closed,27,96,7200
8092,323,2024-09-20,2024-09-20,billing,closed,2,130,0
8093,1990,2024-03-22,2024-03-22,billing,closed,11,137,0
8094,327,2024-05-20,2024-05-27,feature_request,closed,49,45,10080
8095,1235,2024-10-13,2024-10-13,other,closed,23,91,0
8096,1737,2024-10-17,2024-10-17,bug,closed,40,164,0
8097,1957,2024-09-16,2024-09-16,usage_question,closed,46,195,0
8098,786,2024-07-24,2024-07-26,billing,closed,38,239,2880
8099,1590,2024-11-09,2024-11-09,feature_request,closed,6,136,0
8100,696,2024-10-07,2024-10-07,bug,closed,11,206,0
8101,122,2024-06-08,2024-06-10,usage_question,closed,34,235,2880
8102,1170,2024-08-27,2024-08-27,usage_question,closed,35,66,0
8103,357,2024-11-08,2024-11-08,usage_question,closed,9,232,0
8104,1006,2024-05-14,2024-05-14,bug,closed,2,78,0
8105,1687,2024-06-03,2024-06-08,feature_request,closed,2,77,7200
8106,578,2024-04-10,2024-04-13,usage_question,closed,16,51,4320
8107,1674,2024-01-22,2024-01-22,usage_question,closed,20,240,0
8108,429,2024-12-03,2024-12-03,bug,closed,11,156,0
8109,584,2024-11-29,2024-11-29,usage_question,closed,12,173,0
8110,1155,2024-06-09,2024-06-10,other,closed,7,131,1440
8111,1176,2024-12-02,2024-12-02,usage_question,closed,29,168,0
8112,830,2023-12-06,2023-12-12,usage_question,closed,5,29,8640
8113,1954,2024-08-25,2024-08-30,usage_question,closed,2,84,7200
8114,60,2024-03-22,2024-03-28,bug,closed,31,85,8640
8115,391,2024-04-20,2024-04-20,bug,closed,15,65,0
8116,1198,2024-05-08,2024-05-15,usage_question,closed,10,164,10080
8117,1882,2024-07-24,2024-07-24,bug,closed,47,219,0
8118,376,2024-11-19,2024-11-19,usage_question,closed,27,127,0
8119,1339,2024-07-30,2024-07-30,bug,closed,32,147,0
8120,1664,2024-06-24,2024-06-24,billing,closed,7,39,0
8121,383,2024-05-18,2024-05-18,usage_question,closed,12,16,0
8122,1381,2024-02-03,2024-02-03,feature_request,closed,9,24,0
8123,693,2024-01-18,2024-01-21,usage_question,closed,15,61,4320
8124,1685,2024-03-30,2024-03-31,usage_question,closed,2,21,1440
8125,94,2023-03-09,2023-03-09,billing,closed,13,77,0
8126,1872,2024-04-13,2024-04-17,bug,closed,5,124,5760
8127,1684,2024-09-18,2024-09-18,usage_question,closed,35,213,0
8128,1273,2023-10-23,2023-10-24,usage_question,closed,40,182,1440
8129,957,2024-10-29,2024-11-04,feature_request,closed,40,131,8640
8130,69,2024-09-29,2024-10-05,feature_request,closed,15,70,8640
8131,601,2024-08-06,2024-08-06,feature_request,closed,43,17,0
8132,1130,2024-11-16,2024-11-16,bug,closed,10,66,0
8133,1833,2024-06-23,2024-06-23,bug,closed,32,189,0
8134,958,2024-03-19,2024-03-19,feature_request,closed,46,167,0
8135,1827,2023-09-03,2023-09-06,bug,closed,44,204,4320
8136,1091,2024-04-24,2024-04-24,feature_request,closed,3,156,0
8137,1686,2024-08-12,2024-08-19,other,closed,42,117,10080
8138,1143,2024-01-27,2024-02-01,other,closed,9,110,7200
8139,1688,2023-11-11,2023-11-11,bug,closed,46,103,0
8140,1078,2024-10-17,2024-10-17,other,closed,47,153,0
8141,1322,2024-11-25,2024-11-27,billing,closed,22,48,2880
8142,187,2023-11-20,2023-11-23,billing,closed,10,73,4320
8143,1562,2024-03-03,2024-03-09,other,closed,33,48,8640
8144,615,2024-01-12,2024-01-12,bug,closed,19,175,0
8145,1122,2024-08-13,2024-08-13,bug,closed,38,116,0
8146,1860,2024-07-06,2024-07-06,bug,closed,48,210,0
8147,1381,2024-05-17,2024-05-22,usage_question,closed,30,46,7200
8148,746,2024-06-02,2024-06-02,usage_question,closed,27,19,0
8149,1465,2024-05-18,2024-05-25,bug,closed,37,93,10080
8150,1495,2024-12-17,2024-12-17,usage_question,closed,36,99,0
8151,557,2024-08-04,2024-08-04,usage_question,closed,26,228,0
8152,506,2024-04-08,2024-04-09,feature_request,closed,49,53,1440
8153,159,2024-05-04,2024-05-09,usage_question,closed,39,212,7200
8154,273,2023-12-20,2023-12-20,usage_question,closed,38,96,0
8155,1983,2023-11-16,2023-11-16,usage_question,closed,42,231,0
8156,1593,2024-09-19,2024-09-19,usage_question,closed,11,155,0
8157,1387,2024-03-06,2024-03-11,usage_question,closed,39,73,7200
8158,773,2024-03-28,2024-03-28,billing,closed,22,78,0
8159,442,2024-08-15,2024-08-15,usage_question,closed,26,100,0
8160,1834,2024-04-21,2024-04-21,feature_request,closed,30,138,0
8161,386,2024-08-04,2024-08-04,bug,closed,46,111,0
8162,1316,2024-02-03,2024-02-05,usage_question,closed,7,130,2880
8163,1576,2024-10-05,2024-10-08,usage_question,closed,35,142,4320
8164,1472,2024-12-01,2024-12-01,usage_question,closed,22,158,0
8165,1418,2024-04-25,2024-04-25,other,closed,15,160,0
8166,54,2024-08-25,2024-08-27,usage_question,closed,45,236,2880
8167,255,2024-10-01,2024-10-01,usage_question,closed,7,107,0
8168,1097,2024-06-23,2024-06-23,other,closed,1,58,0
8169,1076,2024-03-29,2024-03-31,other,closed,16,73,2880
8170,357,2024-05-12,2024-05-12,feature_request,closed,17,153,0
8171,557,2024-08-10,2024-08-10,bug,closed,27,211,0
8172,1860,2024-01-26,2024-01-30,feature_request,closed,34,40,5760
8173,958,2023-12-06,2023-12-08,other,closed,26,19,2880
8174,160,2024-11-20,2024-11-20,bug,closed,48,240,0
8175,807,2024-02-13,2024-02-14,billing,closed,17,95,1440
8176,1027,2024-09-04,2024-09-05,usage_question,closed,22,37,1440
8177,1466,2024-11-21,2024-11-26,usage_question,closed,6,240,7200
8178,1164,2024-05-28,2024-05-28,usage_question,closed,39,198,0
8179,1558,2024-05-01,2024-05-08,usage_question,closed,35,116,10080
8180,1087,2023-09-23,2023-09-23,usage_question,closed,47,64,0
8181,1835,2024-07-04,2024-07-10,bug,closed,38,164,8640
8182,828,2024-09-28,2024-09-28,other,closed,19,171,0
8183,1430,2024-11-19,2024-11-20,bug,closed,46,74,1440
8184,551,2024-02-14,2024-02-21,other,closed,39,124,10080
8185,159,2024-11-12,2024-11-16,usage_question,closed,38,49,5760
8186,915,2024-06-16,2024-06-23,usage_question,closed,40,83,10080
8187,110,2024-12-04,2024-12-08,bug,closed,42,33,5760
8188,1429,2024-07-04,2024-07-04,bug,closed,2,73,0
8189,1571,2024-10-10,2024-10-14,bug,closed,31,92,5760
8190,1441,2024-06-19,2024-06-19,bug,closed,38,78,0
8191,1554,2024-11-02,2024-11-02,other,closed,4,149,0
8192,1975,2024-12-15,2024-12-15,usage_question,closed,49,50,0
8193,311,2024-06-06,2024-06-06,usage_question,closed,33,91,0
8194,1246,2024-11-23,2024-11-26,feature_request,closed,4,63,4320
8195,1063,2023-12-29,2024-01-04,billing,closed,4,205,8640
8196,939,2024-10-27,2024-11-02,usage_question,closed,19,178,8640
8197,1691,2024-06-28,2024-07-01,billing,closed,39,68,4320
8198,368,2023-06-29,2023-06-29,bug,closed,27,146,0
8199,806,2024-04-03,2024-04-03,usage_question,closed,27,211,0
8200,255,2024-07-20,2024-07-21,feature_request,closed,19,137,1440
8201,1001,2023-02-12,2023-02-16,bug,closed,32,239,5760
8202,296,2023-11-22,2023-11-25,bug,closed,14,86,4320
8203,525,2024-04-04,2024-04-11,bug,closed,37,145,10080
8204,1908,2024-06-22,2024-06-28,billing,closed,36,238,8640
8205,1140,2023-07-27,2023-07-27,bug,closed,16,224,0
8206,1424,2024-12-17,2024-12-24,other,closed,30,25,10080
8207,1973,2024-02-12,2024-02-15,billing,closed,33,45,4320
8208,289,2024-09-13,2024-09-13,usage_question,closed,42,237,0
8209,447,2024-09-27,2024-09-27,bug,closed,7,189,0
8210,81,2024-11-13,2024-11-13,bug,closed,19,28,0
8211,1714,2024-10-13,2024-10-13,usage_question,closed,21,174,0
8212,1927,2024-10-02,2024-10-02,usage_question,closed,3,40,0
8213,938,2024-06-21,2024-06-21,usage_question,closed,5,170,0
8214,552,2024-05-28,2024-06-04,usage_question,closed,7,85,10080
8215,1419,2024-12-01,2024-12-03,feature_request,closed,33,232,2880
8216,117,2024-04-18,2024-04-25,usage_question,closed,33,215,10080
8217,748,2024-11-07,2024-11-07,usage_question,closed,2,75,0
8218,982,2024-12-28,2025-01-03,usage_question,open,38,93,8640
8219,708,2023-07-04,2023-07-04,bug,closed,29,214,0
8220,827,2024-03-15,2024-03-20,feature_request,closed,22,198,7200
8221,1517,2024-03-01,2024-03-06,bug,closed,15,155,7200
8222,1578,2024-05-02,2024-05-02,bug,closed,46,85,0
8223,1689,2024-05-15,2024-05-20,usage_question,closed,6,223,7200
8224,588,2024-02-08,2024-02-10,other,closed,16,222,2880
8225,1668,2024-08-26,2024-09-01,usage_question,closed,35,210,8640
8226,1512,2023-12-15,2023-12-15,bug,closed,44,149,0
8227,591,2024-08-06,2024-08-06,other,closed,37,25,0
8228,486,2024-03-17,2024-03-17,feature_request,closed,44,43,0
8229,1908,2024-04-04,2024-04-10,feature_request,closed,30,24,8640
8230,699,2024-07-05,2024-07-11,usage_question,closed,2,175,8640
8231,1977,2024-11-07,2024-11-07,usage_question,closed,37,114,0
