opportunity_id,account_id,contact_id,sales_rep_id,created_at,amount,pipeline_stage,current_stage,forecast_category,next_step_date,status,actual_close,loss_reason
1340,805,1926,16,2024-02-25,38524,5,Closed,Commit,2024-03-14,won,2024-04-01,
1341,805,1924,16,2024-02-20,71705,5,Closed,Omit,2024-01-09,won,2024-05-23,
1342,805,1926,16,2024-02-24,55471,5,Closed,Best Case,2024-01-09,won,2024-05-08,
1380,2155,1985,37,2024-02-23,88318,5,Closed,Best Case,2024-03-05,won,2024-06-02,
1381,2155,1984,37,2024-02-17,95675,0,Qualification,Best Case,2020-01-01,open,,
1382,2155,1985,37,2024-02-24,67237,5,Closed,Commit,2024-02-09,won,2024-04-18,
1383,2155,1985,37,2024-02-17,67709,2,Demo,Best Case,2024-02-06,open,,
1400,2498,2011,42,2024-02-24,9171,4,Negotiation,Best Case,2020-01-01,open,,
1401,2498,2011,42,2024-02-26,21280,5,Closed,Omit,2024-02-25,won,2024-04-22,
1407,441,2018,30,2024-01-09,20191,3,Proposal,Best Case,2024-03-17,open,,
1409,571,2020,19,2024-02-12,14191,5,Closed,Best Case,2020-01-01,won,2024-03-25,
1410,571,2020,19,2024-02-13,11889,5,Closed,Omit,2024-02-03,won,2024-02-18,
1411,571,2020,19,2024-02-14,24291,3,Proposal,Commit,2020-01-01,open,,
1420,612,2035,8,2024-03-23,37924,2,Demo,Best Case,2024-01-20,open,,
1441,3881,2067,45,2024-02-06,6407,5,Closed,Best Case,2024-02-27,won,2024-05-11,
1467,2890,2110,36,2024-03-26,92856,5,Closed,Best Case,2024-03-16,won,2024-07-13,
1468,2890,2108,36,2024-03-29,49512,5,Closed,Best Case,2024-03-21,won,2024-05-28,
1481,644,2134,50,2024-03-28,17968,5,Closed,Best Case,2024-02-11,won,2024-05-25,
1482,644,2134,50,2024-03-29,10954,5,Closed,Best Case,2020-01-01,won,2024-06-07,
1504,1750,2178,16,2024-02-07,409753,5,Closed,Omit,2024-02-26,won,2024-03-28,
1507,13,2184,26,2024-01-14,6988,2,Demo,Omit,2024-01-05,open,,
1555,3797,2264,35,2024-01-29,23130,5,Closed,Best Case,2024-01-05,won,2024-02-03,
1556,3797,2263,35,2024-01-28,14587,5,Closed,Omit,2024-03-22,won,2024-05-14,
1569,2806,2280,21,2024-01-11,30444,5,Closed,Omit,2024-01-22,won,2024-03-16,
1578,847,2294,45,2024-03-01,5232,5,Closed,Best Case,2024-03-30,won,2024-06-04,
1579,847,2294,45,2024-03-03,21888,5,Closed,Omit,2024-03-22,won,2024-06-04,
1580,847,2294,45,2024-02-27,12784,5,Closed,Omit,2024-03-21,lost,2024-05-25,feature_gap
1602,162,2329,40,2024-03-29,11538,5,Closed,Best Case,2024-02-11,won,2024-04-13,
1638,1099,2380,19,2024-03-18,20964,5,Closed,Best Case,2024-03-29,won,2024-05-11,
1639,1099,,19,2024-03-11,24208,5,Closed,Commit,2024-02-05,won,2024-06-30,
1640,1099,2380,19,2024-03-15,15944,5,Closed,Commit,2024-01-05,won,2024-05-15,
1641,1099,2380,19,2024-03-14,15724,5,Closed,Omit,2024-01-12,won,2024-03-31,
1665,3241,2423,12,2024-03-28,18506,2,Demo,Best Case,2024-03-20,open,,
1692,3879,2477,48,2024-01-08,45278,5,Closed,Commit,2024-01-03,won,2024-02-22,
1693,3879,2477,48,2024-01-03,85192,3,Proposal,Omit,2024-02-06,open,,
1694,3879,2477,48,2024-01-03,54902,5,Closed,Commit,2024-02-05,won,2024-01-14,
1700,2514,2486,1,2024-03-05,12343,1,Discovery,Commit,2024-01-01,open,,
1708,1015,2502,34,2024-03-09,5385,5,Closed,Omit,2024-03-06,won,2024-05-28,
1709,1015,2501,34,2024-03-06,12934,2,Demo,Commit,2024-01-22,open,,
1724,267,2526,26,2024-01-05,21649,1,Discovery,Commit,2024-01-12,open,,
1745,2359,2556,40,2024-01-03,44418,5,Closed,Best Case,2024-03-04,won,2024-03-30,
1782,2024,2627,20,2024-03-17,14899,5,Closed,Commit,2020-01-01,won,2024-04-10,
1783,2024,2626,20,2024-03-23,13733,1,Discovery,Commit,2024-02-26,open,,
1798,1278,2662,36,2024-02-26,12239,5,Closed,Best Case,2020-01-01,lost,2024-05-02,feature_gap
1799,1278,,36,2024-03-04,16114,5,Closed,Commit,2024-02-13,won,2024-05-18,
1807,1150,2675,21,2024-02-06,16606,5,Closed,Omit,2024-02-12,won,2024-05-04,
1810,821,2682,40,2024-02-27,12240,2,Demo,Commit,2024-03-27,open,,
1811,821,2682,40,2024-02-24,10604,5,Closed,Commit,2024-02-09,lost,2024-05-16,feature_gap
1812,821,2682,40,2024-02-23,19244,5,Closed,Best Case,2024-02-26,won,2024-05-26,
1814,317,2685,14,2024-01-09,6715,5,Closed,Omit,2024-03-02,lost,2024-03-05,feature_gap
1815,317,2685,14,2024-01-01,17360,5,Closed,Commit,2024-01-21,won,2024-02-12,
1845,132,2728,30,2024-02-01,12085,5,Closed,Commit,2020-01-01,won,2024-02-22,
1846,132,2728,30,2024-01-27,15942,5,Closed,Commit,2024-03-17,lost,2024-05-06,no_budget
1851,1311,2736,22,2024-02-01,5157,5,Closed,Commit,2020-01-01,won,2024-05-09,
1852,1311,2736,22,2024-01-31,21587,1,Discovery,Omit,2024-01-16,open,,
1857,245,2742,20,2024-03-06,7430,5,Closed,Omit,2020-01-01,won,2024-04-26,
1858,245,2742,20,2024-03-06,20089,2,Demo,Commit,2024-02-07,open,,
1879,1811,2770,20,2024-03-27,23831,5,Closed,Best Case,2024-03-29,won,2024-04-17,
1903,2982,2815,11,2024-03-28,82254,5,Closed,Omit,2024-03-23,won,2024-04-12,
1917,39,2834,7,2024-03-11,29548,5,Closed,Best Case,2020-01-01,won,2024-05-16,
1918,39,2832,7,2024-03-12,61391,5,Closed,Best Case,2024-01-01,won,2024-05-23,
1919,39,2833,7,2024-03-17,88497,3,Proposal,Omit,2024-01-08,open,,
1930,1815,2850,5,2024-01-20,188318,5,Closed,Omit,2024-03-31,won,2024-03-11,
1931,1815,2850,5,2024-01-29,243744,5,Closed,Commit,2024-02-01,won,2024-03-29,
1932,1815,2850,5,2024-01-22,378602,5,Closed,Commit,2024-03-01,won,2024-04-19,
1940,1274,2862,50,2024-01-24,23626,2,Demo,Omit,2024-01-27,open,,
1950,1746,7924,43,2024-02-22,14620,5,Closed,Omit,2020-01-01,lost,2024-03-20,no_budget
2005,1906,2955,6,2024-01-19,21993,4,Negotiation,Best Case,2024-03-17,open,,
2006,1906,2955,6,2024-01-22,13345,5,Closed,Commit,2024-03-04,won,2024-02-24,
2007,1906,2955,6,2024-01-26,17590,5,Closed,Best Case,2024-03-07,won,2024-02-03,
2014,2396,2975,14,2024-01-19,11264,2,Demo,Commit,2024-02-02,open,,
2052,2135,3030,17,2024-03-22,5675,5,Closed,Commit,2024-01-12,won,2024-05-09,
2053,2135,3029,17,2024-03-23,16936,5,Closed,Commit,2024-03-09,won,2024-06-02,
2054,2135,3030,17,2024-03-20,15975,5,Closed,Omit,2024-01-30,won,2024-04-26,
2099,2163,3080,45,2024-01-13,13773,5,Closed,Omit,2024-03-12,won,2024-05-04,
2106,2223,3091,36,2024-03-26,94488,5,Closed,Commit,2024-03-22,won,2024-04-26,
2107,2223,3091,36,2024-03-29,52230,1,Discovery,Best Case,2024-01-31,open,,
2141,2250,3127,5,2024-02-16,14409,3,Proposal,Commit,2024-02-12,open,,
2153,1792,3154,18,2024-01-30,8658,3,Proposal,Commit,2024-02-27,open,,
2154,1792,3154,18,2024-02-04,8072,5,Closed,Best Case,2024-03-13,won,2024-03-15,
2155,1792,3153,18,2024-01-26,12719,3,Proposal,Best Case,2024-01-23,open,,
2162,931,3173,4,2024-01-21,49575,5,Closed,Commit,2024-01-20,won,2024-03-10,
2173,3936,3200,6,2024-03-20,73654,1,Discovery,Omit,2024-03-23,open,,
2199,2212,3250,27,2024-03-16,7171,2,Demo,Best Case,2024-02-23,open,,
2200,656,3257,31,2024-02-01,50084,5,Closed,Commit,2024-01-11,won,2024-02-08,
2208,1858,,25,2024-03-13,11538,5,Closed,Omit,2024-01-06,won,2024-06-27,
2211,878,3268,17,2024-01-03,24329,2,Demo,Commit,2020-01-01,open,,
2212,878,3268,17,2024-01-04,22851,2,Demo,Commit,2024-02-22,open,,
2236,142,3303,22,2024-03-15,14500,5,Closed,Best Case,2024-01-01,won,2024-06-20,
2264,3387,3338,6,2024-03-09,94635,5,Closed,Best Case,2024-03-11,lost,2024-06-10,no_budget
2276,1077,3360,30,2024-01-10,53872,5,Closed,Commit,2024-01-12,won,2024-01-28,
2288,2808,3381,29,2024-01-24,20577,4,Negotiation,Commit,2024-01-26,open,,
2289,2808,3381,29,2024-01-27,17185,2,Demo,Omit,2024-03-21,open,,
2319,1303,3412,23,2024-01-17,22096,5,Closed,Best Case,2024-03-16,lost,2024-02-07,timing
2320,372,3416,27,2024-03-26,11430,3,Proposal,Commit,2024-03-26,open,,
2329,955,3440,2,2024-03-24,6410,1,Discovery,Commit,2024-01-09,open,,
2330,955,3438,2,2024-03-21,16636,2,Demo,Best Case,2024-01-05,open,,
2366,196,3515,49,2024-02-28,62384,5,Closed,Omit,2020-01-01,lost,2024-04-02,no_budget
2421,3217,3587,25,2024-02-01,5948,5,Closed,Omit,2024-01-05,lost,2024-03-13,feature_gap
2422,3217,3585,25,2024-02-01,14938,1,Discovery,Omit,2024-03-22,open,,
2423,3217,3587,25,2024-01-30,7204,3,Proposal,Best Case,2024-02-29,open,,
2424,3217,3586,25,2024-02-07,24992,2,Demo,Best Case,2024-01-14,open,,
2438,1076,3611,48,2024-01-09,11243,2,Demo,Omit,2020-01-01,open,,
2439,1076,3611,48,2024-01-08,22324,5,Closed,Best Case,2024-01-09,lost,2024-01-31,no_decision
2440,1076,3611,48,2024-01-01,11127,5,Closed,Best Case,2024-02-19,lost,2024-01-13,timing
2452,3011,3629,21,2024-03-10,18102,5,Closed,Commit,2024-02-14,won,2024-06-11,
2465,3437,3644,2,2024-01-12,13013,5,Closed,Commit,2024-01-30,lost,2024-02-20,no_decision
2473,2302,3656,36,2024-01-05,80832,0,Qualification,Commit,2024-01-01,open,,
2486,344,3667,23,2024-03-10,37902,2,Demo,Commit,2024-02-27,open,,
2487,344,3667,23,2024-03-10,35953,5,Closed,Omit,2024-01-18,lost,2024-06-18,no_decision
2488,344,3667,23,2024-03-05,92021,3,Proposal,Best Case,2024-02-01,open,,
2490,1213,3668,12,2024-01-04,11948,5,Closed,Commit,2024-01-15,won,2024-02-26,
2586,36,,23,2024-02-26,23789,5,Closed,Omit,2024-01-04,won,2024-05-11,
2587,36,3826,23,2024-02-28,21930,2,Demo,Omit,2024-02-01,open,,
2588,36,3826,23,2024-02-22,16796,2,Demo,Best Case,2024-03-11,open,,
2619,864,3884,15,2024-02-03,8326,5,Closed,Best Case,2024-02-26,won,2024-05-19,
2659,1248,3948,15,2024-03-28,10621,2,Demo,Best Case,2024-02-27,open,,
2662,3206,3960,24,2024-01-14,375386,3,Proposal,Omit,2024-02-02,open,,
2663,3206,3960,24,2024-01-20,403957,5,Closed,Omit,2024-02-07,won,2024-02-24,
2664,3206,3961,24,2024-01-16,412677,1,Discovery,Omit,2024-03-22,open,,
2665,3206,3961,24,2024-01-16,442091,5,Closed,Omit,2024-02-22,won,2024-03-17,
2745,1373,4069,30,2024-03-21,63528,5,Closed,Omit,2024-01-09,won,2024-06-09,
2746,1373,4070,30,2024-03-20,27732,5,Closed,Omit,2024-03-09,won,2024-06-17,
2749,3027,4079,33,2024-03-30,27747,5,Closed,Best Case,2020-01-01,won,2024-06-17,
2750,1148,4081,46,2024-01-10,15473,5,Closed,Commit,2024-03-24,won,2024-04-15,
2751,2270,4083,45,2024-02-29,6271,2,Demo,Best Case,2020-01-01,open,,
2773,1221,4112,12,2024-02-09,94523,5,Closed,Best Case,2024-01-21,lost,2024-04-30,no_budget
2774,1221,4111,12,2024-02-15,63518,5,Closed,Commit,2024-03-13,won,2024-03-24,
2775,1221,4112,12,2024-02-12,35732,5,Closed,Commit,2024-02-11,won,2024-03-21,
2797,892,4146,24,2024-01-27,20324,5,Closed,Omit,2024-02-04,won,2024-02-15,
2798,892,4146,24,2024-01-27,20713,5,Closed,Omit,2020-01-01,won,2024-05-21,
2799,892,4146,24,2024-02-02,17280,5,Closed,Best Case,2024-03-20,won,2024-04-08,
2802,2913,4154,30,2024-02-19,57626,5,Closed,Commit,2024-02-01,lost,2024-04-24,timing
2803,2913,4154,30,2024-02-13,36827,5,Closed,Omit,2024-03-06,lost,2024-06-10,timing
2804,2913,4154,30,2024-02-21,62437,5,Closed,Commit,2024-02-13,won,2024-06-18,
2813,978,4164,27,2024-01-25,7842,5,Closed,Omit,2024-01-30,won,2024-03-18,
2814,978,4163,27,2024-01-31,13099,5,Closed,Best Case,2024-01-11,won,2024-03-07,
2815,978,4164,27,2024-01-27,14634,4,Negotiation,Omit,2020-01-01,open,,
2871,1426,4248,42,2024-03-21,19100,1,Discovery,Best Case,2024-01-06,open,,
2882,377,4265,34,2024-01-03,8194,5,Closed,Commit,2024-02-27,won,2024-01-14,
2892,1420,4285,16,2024-01-25,33942,5,Closed,Best Case,2024-03-05,lost,2024-04-20,timing
2948,1843,4355,10,2024-02-05,76514,5,Closed,Commit,2024-01-13,won,2024-02-11,
2949,1843,4356,10,2024-02-05,42328,5,Closed,Best Case,2024-02-25,won,2024-04-01,
2950,1843,4355,10,2024-02-13,56741,5,Closed,Commit,2024-02-12,lost,2024-04-26,no_budget
2951,1843,4356,10,2024-02-08,50140,5,Closed,Best Case,2024-03-14,won,2024-05-30,
2952,1843,4355,10,2024-02-14,67930,5,Closed,Best Case,2024-03-05,won,2024-05-10,
2966,867,4377,31,2024-01-06,73448,1,Discovery,Best Case,2024-03-30,open,,
2984,3290,4397,15,2024-01-03,87921,5,Closed,Omit,2024-02-18,won,2024-03-16,
2985,3290,4397,15,2024-01-04,48340,5,Closed,Omit,2024-03-21,won,2024-02-04,
3022,3974,4472,29,2024-03-03,48764,5,Closed,Best Case,2024-01-06,lost,2024-03-25,feature_gap
3034,1095,4498,11,2024-02-14,15885,2,Demo,Commit,2020-01-01,open,,
3057,2408,,10,2024-03-23,24351,5,Closed,Omit,2024-03-03,won,2024-04-24,
3058,2408,4539,10,2024-03-26,7053,5,Closed,Commit,2024-02-13,won,2024-06-14,
3085,942,4574,25,2024-01-27,9697,5,Closed,Best Case,2024-02-15,won,2024-03-24,
3086,963,4577,11,2024-02-11,20965,1,Discovery,Omit,2024-01-12,open,,
3093,2741,4586,33,2024-02-29,329192,5,Closed,Commit,2024-01-09,won,2024-04-28,
3094,2741,4587,33,2024-02-21,354135,2,Demo,Best Case,2024-03-22,open,,
3095,2741,4586,33,2024-02-29,303432,5,Closed,Commit,2020-01-01,won,2024-06-16,
3115,3062,4625,19,2024-03-02,10378,5,Closed,Omit,2024-03-22,lost,2024-03-28,timing
3122,3794,4631,46,2024-01-19,15847,5,Closed,Commit,2024-02-08,won,2024-02-09,
3123,3794,4632,46,2024-01-20,7277,5,Closed,Omit,2024-01-12,won,2024-01-28,
3124,3794,4631,46,2024-01-19,10441,5,Closed,Commit,2024-03-08,won,2024-02-10,
3125,3794,4631,46,2024-01-22,12289,5,Closed,Omit,2024-02-06,won,2024-03-05,
3127,2642,4639,31,2024-02-03,19628,5,Closed,Commit,2024-01-18,won,2024-04-23,
3128,2642,4640,31,2024-02-05,10811,5,Closed,Omit,2020-01-01,won,2024-04-22,
3204,1271,4748,27,2024-02-03,14384,5,Closed,Commit,2024-01-12,won,2024-04-13,
3232,4,4802,22,2024-02-25,7893,5,Closed,Best Case,2024-02-23,won,2024-04-28,
3233,4,4802,22,2024-03-02,18794,5,Closed,Commit,2024-01-09,won,2024-03-24,
3258,1602,4838,1,2024-03-22,20069,5,Closed,Omit,2024-02-13,won,2024-04-15,
3260,2456,4845,7,2024-01-12,22157,3,Proposal,Best Case,2024-03-04,open,,
3261,2456,4846,7,2024-01-19,12234,1,Discovery,Omit,2024-02-10,open,,
3305,3475,4907,25,2024-03-12,11877,5,Closed,Omit,2024-03-29,won,2024-06-15,
3317,2556,4920,3,2024-01-09,16108,2,Demo,Commit,2024-03-09,open,,
3363,1294,4984,13,2024-01-01,9654,5,Closed,Best Case,2020-01-01,won,2024-03-22,
3405,3015,5062,23,2024-03-13,14190,5,Closed,Commit,2024-01-20,won,2024-05-07,
3406,3015,5061,23,2024-03-12,23186,5,Closed,Commit,2024-03-06,won,2024-05-22,
3449,3541,5142,32,2024-02-05,16741,5,Closed,Best Case,2024-02-25,won,2024-05-22,
3459,2173,5160,3,2024-02-21,10282,5,Closed,Omit,2024-03-05,lost,2024-04-01,feature_gap
3461,1098,,40,2024-02-02,22198,5,Closed,Best Case,2024-03-16,won,2024-04-28,
3462,1098,5166,40,2024-02-12,8122,5,Closed,Omit,2024-01-30,won,2024-05-04,
3478,2491,5193,1,2024-02-17,20258,1,Discovery,Commit,2024-01-13,open,,
3479,2491,5192,1,2024-02-17,18351,5,Closed,Best Case,2024-01-17,won,2024-05-07,
3485,2860,5206,11,2024-01-10,18240,5,Closed,Omit,2024-01-16,won,2024-01-23,
3486,2860,5206,11,2024-01-12,12855,5,Closed,Commit,2024-03-11,won,2024-05-07,
3490,3065,5219,26,2024-03-16,14117,5,Closed,Commit,2024-03-23,lost,2024-03-29,timing
3491,3065,5219,26,2024-03-21,21182,5,Closed,Best Case,2024-02-23,won,2024-04-23,
3548,1071,5305,44,2024-02-15,9254,1,Discovery,Omit,2024-03-26,open,,
3549,1071,5307,44,2024-02-11,5735,5,Closed,Omit,2024-03-12,won,2024-02-26,
3576,581,5360,18,2024-01-09,21640,4,Negotiation,Commit,2024-01-24,open,,
3587,1058,5377,13,2024-03-31,29925,3,Proposal,Omit,2024-01-13,open,,
3609,2554,5421,13,2024-02-11,65312,5,Closed,Best Case,2024-01-06,won,2024-05-04,
3610,2554,5421,13,2024-02-11,56293,5,Closed,Omit,2024-01-15,won,2024-04-19,
3656,1461,5488,42,2024-03-16,14864,3,Proposal,Omit,2024-01-04,open,,
3657,1461,5488,42,2024-03-24,9091,5,Closed,Best Case,2024-01-06,won,2024-04-29,
3659,327,5491,35,2024-03-03,77804,5,Closed,Omit,2024-01-26,won,2024-05-27,
3660,327,5491,35,2024-02-25,41965,5,Closed,Omit,2024-02-27,lost,2024-04-08,no_budget
3661,327,5491,35,2024-02-22,65793,3,Proposal,Best Case,2024-01-06,open,,
3662,327,5491,35,2024-02-24,38022,5,Closed,Omit,2024-02-08,won,2024-04-25,
3682,2185,5527,9,2024-01-16,8974,5,Closed,Best Case,2024-03-15,won,2024-02-29,
3702,3619,5562,17,2024-03-07,23837,5,Closed,Omit,2024-01-13,won,2024-06-25,
3705,159,5572,22,2024-03-21,7691,3,Proposal,Omit,2020-01-01,open,,
3706,159,5572,22,2024-03-22,18904,1,Discovery,Omit,2020-01-01,open,,
3707,159,5572,22,2024-03-23,22182,5,Closed,Best Case,2024-03-20,lost,2024-04-22,feature_gap
3708,159,5572,22,2024-03-24,10423,5,Closed,Commit,2024-03-24,lost,2024-07-20,timing
3727,3199,5596,34,2024-02-25,483429,5,Closed,Best Case,2024-02-03,won,2024-05-08,
3761,293,5646,24,2024-02-11,23838,5,Closed,Commit,2024-02-01,won,2024-05-13,
3805,3582,5708,37,2024-02-08,22076,5,Closed,Commit,2024-03-07,won,2024-04-14,
3806,3582,5708,37,2024-02-14,16239,2,Demo,Best Case,2024-03-26,open,,
3807,3582,5707,37,2024-02-18,12736,5,Closed,Commit,2024-02-01,won,2024-05-26,
3813,537,5722,22,2024-03-17,53719,3,Proposal,Commit,2024-01-31,open,,
3860,1893,5788,49,2024-03-11,84234,3,Proposal,Omit,2024-02-03,open,,
3868,3446,5800,19,2024-03-07,5636,5,Closed,Omit,2024-01-17,won,2024-06-28,
3869,3446,5800,19,2024-03-09,11681,5,Closed,Commit,2024-02-04,won,2024-04-13,
3883,1358,5821,20,2024-01-26,73409,5,Closed,Commit,2020-01-01,lost,2024-05-02,no_decision
3884,1358,5821,20,2024-01-22,56751,3,Proposal,Best Case,2024-03-26,open,,
3885,1358,5821,20,2024-01-20,91247,5,Closed,Best Case,2024-01-29,won,2024-03-29,
3889,1008,5835,35,2024-03-07,16864,2,Demo,Best Case,2024-02-17,open,,
3891,3144,5838,24,2024-02-05,5932,2,Demo,Omit,2024-01-25,open,,
3892,3144,5838,24,2024-02-09,6112,4,Negotiation,Omit,2024-03-15,open,,
3893,3144,5838,24,2024-02-08,7738,1,Discovery,Omit,2024-03-23,open,,
3896,937,5844,38,2024-01-30,10108,5,Closed,Commit,2024-02-11,won,2024-04-30,
3897,937,5844,38,2024-02-01,7070,1,Discovery,Omit,2024-03-09,open,,
3898,937,5844,38,2024-01-30,22268,5,Closed,Omit,2024-01-04,won,2024-04-02,
3917,3976,5880,5,2024-03-20,186630,2,Demo,Best Case,2024-01-05,open,,
3975,2248,5966,33,2024-02-07,6504,5,Closed,Best Case,2020-01-01,won,2024-04-07,
3976,2248,5966,33,2024-01-30,6743,1,Discovery,Commit,2024-01-16,open,,
3977,2248,5966,33,2024-01-30,19123,5,Closed,Commit,2024-02-18,lost,2024-04-02,no_budget
3981,1826,5981,10,2024-03-12,9438,5,Closed,Commit,2024-02-04,won,2024-05-09,
3997,3077,6016,33,2024-03-07,87274,2,Demo,Best Case,2024-02-12,open,,
3998,3077,6016,33,2024-03-09,80769,5,Closed,Best Case,2024-01-09,won,2024-04-08,
3999,3077,6016,33,2024-03-03,25119,5,Closed,Omit,2024-02-25,won,2024-06-04,
4030,1632,6068,7,2024-01-06,89470,5,Closed,Best Case,2024-01-19,won,2024-01-12,
4035,3175,6075,38,2024-01-04,91424,2,Demo,Best Case,2020-01-01,open,,
4036,3175,6073,38,2024-01-13,36106,5,Closed,Best Case,2024-03-14,lost,2024-05-03,no_budget
4037,3175,6073,38,2024-01-04,64472,5,Closed,Commit,2024-03-21,won,2024-03-12,
4038,3175,6075,38,2024-01-13,32000,5,Closed,Omit,2024-01-08,won,2024-03-29,
4039,3175,6073,38,2024-01-03,98501,5,Closed,Omit,2024-02-26,won,2024-04-23,
4042,1752,6080,19,2024-03-20,71925,5,Closed,Best Case,2024-02-14,won,2024-06-19,
4051,1947,6098,17,2024-02-10,10573,5,Closed,Omit,2024-02-05,won,2024-03-30,
4073,3615,6132,1,2024-03-11,8523,3,Proposal,Omit,2024-01-20,open,,
4074,3615,6131,1,2024-03-17,12413,4,Negotiation,Omit,2020-01-01,open,,
4077,2636,6146,18,2024-03-01,6421,5,Closed,Omit,2024-03-29,won,2024-04-09,
4114,3689,6207,18,2024-03-02,54535,0,Qualification,Commit,2024-03-29,open,,
4131,2397,6243,14,2024-01-20,18834,1,Discovery,Omit,2024-01-16,open,,
4132,2397,,14,2024-01-24,14454,5,Closed,Omit,2024-02-08,won,2024-04-13,
4133,2397,6243,14,2024-01-27,15788,2,Demo,Best Case,2024-01-04,open,,
4169,3092,64,10,2024-02-23,17674,5,Closed,Commit,2024-03-07,won,2024-06-19,
4204,3571,6355,12,2024-02-04,17842,5,Closed,Best Case,2024-03-06,won,2024-05-10,
4249,241,6419,7,2024-03-02,13861,3,Proposal,Commit,2024-01-13,open,,
4250,241,6418,7,2024-03-08,13080,5,Closed,Omit,2020-01-01,won,2024-06-24,
4253,3464,6427,24,2024-01-07,278891,5,Closed,Omit,2024-02-11,won,2024-02-28,
4274,1661,6453,11,2024-03-06,14933,5,Closed,Best Case,2024-01-16,lost,2024-05-09,no_decision
4278,1512,6459,35,2024-01-12,14710,1,Discovery,Omit,2024-01-01,open,,
4279,1512,6459,35,2024-01-11,8789,5,Closed,Commit,2024-01-15,won,2024-02-15,
4280,1512,6459,35,2024-01-09,6962,5,Closed,Commit,2024-02-19,won,2024-02-04,
4287,360,6474,18,2024-03-08,5446,1,Discovery,Best Case,2024-03-07,open,,
4290,2091,,2,2024-03-01,22976,2,Demo,Omit,2020-01-01,open,,
4291,2091,6479,2,2024-02-27,14958,5,Closed,Best Case,2024-03-28,won,2024-05-07,
4303,1857,6497,21,2024-03-24,15570,3,Proposal,Best Case,2024-03-05,open,,
4309,1434,6504,6,2024-01-18,9646,5,Closed,Omit,2024-01-13,won,2024-03-30,
4354,2581,6558,30,2024-02-08,22937,3,Proposal,Best Case,2024-03-29,open,,
4355,2581,6558,30,2024-02-02,8922,5,Closed,Best Case,2024-03-12,lost,2024-05-05,no_budget
4378,2802,6577,7,2024-01-30,17258,5,Closed,Best Case,2024-01-30,won,2024-02-13,
4379,2802,6579,7,2024-01-30,9576,5,Closed,Commit,2020-01-01,won,2024-04-23,
4388,1507,6604,27,2024-02-06,15713,5,Closed,Omit,2024-03-03,lost,2024-04-30,no_budget
4389,1507,6604,27,2024-02-08,18789,5,Closed,Commit,2024-02-14,won,2024-05-01,
4434,2199,6664,10,2024-03-29,24825,5,Closed,Omit,2024-02-27,won,2024-05-30,
4435,2199,6663,10,2024-03-23,20608,5,Closed,Best Case,2024-03-07,won,2024-05-05,
4436,2199,6663,10,2024-03-30,12732,5,Closed,Best Case,2024-01-09,won,2024-04-17,
4500,1490,6758,40,2024-02-19,81783,2,Demo,Omit,2024-01-01,open,,
4501,1490,6757,40,2024-02-15,73471,5,Closed,Omit,2024-02-19,won,2024-04-28,
4502,1490,6758,40,2024-02-12,81681,2,Demo,Omit,2024-03-21,open,,
4557,199,6832,11,2024-03-01,83272,5,Closed,Omit,2024-01-20,won,2024-03-28,
4558,199,6833,11,2024-03-07,92935,5,Closed,Best Case,2024-01-26,lost,2024-05-13,timing
4582,2047,6867,7,2024-01-04,44577,5,Closed,Omit,2024-02-09,won,2024-03-08,
4590,290,6885,18,2024-03-14,14791,5,Closed,Omit,2024-01-16,won,2024-04-04,
4591,290,6885,18,2024-03-12,16853,5,Closed,Commit,2024-02-26,won,2024-05-31,
4592,290,6884,18,2024-03-14,11075,3,Proposal,Omit,2020-01-01,open,,
4597,3000,6894,23,2024-01-19,22435,2,Demo,Commit,2024-01-22,open,,
4598,3000,6894,23,2024-01-22,15731,5,Closed,Best Case,2024-01-26,won,2024-05-20,
4641,1198,6941,40,2024-03-22,76712,5,Closed,Commit,2024-02-01,lost,2024-05-09,no_budget
4661,1656,6974,13,2024-03-24,15085,5,Closed,Commit,2024-01-12,won,2024-07-03,
4733,136,7074,3,2024-02-22,16167,5,Closed,Commit,2020-01-01,won,2024-03-10,
4755,953,7102,25,2024-03-05,49343,5,Closed,Best Case,2024-01-30,won,2024-03-27,
4756,953,7103,25,2024-03-01,95990,5,Closed,Commit,2024-01-28,won,2024-04-27,
4757,953,7102,25,2024-03-05,78950,5,Closed,Omit,2024-03-20,won,2024-05-06,
4767,2195,7137,15,2024-03-03,95829,5,Closed,Omit,2024-02-04,won,2024-05-02,
4768,2195,7138,15,2024-02-26,95778,5,Closed,Best Case,2024-02-09,won,2024-04-25,
4769,2195,7137,15,2024-03-02,34663,5,Closed,Omit,2024-02-24,won,2024-04-09,
4772,1981,7142,15,2024-01-15,23699,3,Proposal,Best Case,2024-03-20,open,,
4816,2681,7213,29,2024-01-01,79750,5,Closed,Omit,2020-01-01,lost,2024-02-05,feature_gap
4817,2681,7214,29,2024-01-06,64647,5,Closed,Commit,2024-03-06,won,2024-02-18,
