nps_id,customer_id,date,score,notes,survey_channel
1909,1433,2024-04-25,5.8,Hair reveal well group line.,email
1910,1058,2024-05-30,5.9,Ago at tree.,email
1911,1924,2024-05-01,5.1,First everyone establish material yes run.,email
1912,1284,2024-04-07,7.6,Than rock health main country rule at live.,in_app
1913,1135,2024-05-21,8.1,Poor instead provide laugh difference father fill.,in_app
1914,1395,2024-05-09,6.3,Ready parent listen glass over.,email
1915,460,2024-06-02,6.9,Answer character take behavior nor street full.,in_app
1916,1681,2024-05-16,6.4,Adult idea better hit she small.,email
1917,1205,2024-06-13,10.0,Dinner hundred reflect history.,in_app
1918,1109,2024-06-26,5.8,Claim wish north forward.,email
1919,648,2024-05-23,5.8,Cell consider expert live notice to they.,in_app
1920,1358,2024-04-21,5.4,Result maybe whose resource tend mission return.,email
1921,295,2024-05-06,6.2,Activity them buy care wind.,email
1922,1461,2024-04-29,8.0,Relationship late ok century onto region huge.,in_app
1923,1531,2024-06-28,7.8,Give yeah marriage number.,email
1924,373,2024-06-24,8.5,Practice hit personal if goal.,email
1925,1822,2024-04-27,5.2,Green way dog.,email
1926,1640,2024-05-28,8.0,Wish several various way.,in_app
1927,598,2024-06-04,7.5,Center defense international now.,email
1928,625,2024-06-14,8.7,Spend information us listen reason structure.,email
1929,966,2024-05-28,7.0,Drug drop admit man usually financial begin sing.,email
1930,1040,2024-04-21,3.5,Fast during build the join when again.,email
1931,559,2024-04-18,8.0,Would set PM friend brother benefit such.,email
1932,946,2024-05-12,7.4,Quickly none relationship some feeling environment.,email
1933,1738,2024-06-16,5.5,Near enough forward prove mouth.,in_app
1934,1309,2024-06-11,4.7,Appear strong size after be push yet.,email
1935,830,2024-06-10,8.1,Note huge student live approach.,in_app
1936,329,2024-05-28,4.3,Office firm college instead any list law purpose.,email
1937,721,2024-06-17,7.6,Win poor whom him wear court.,email
1938,1678,2024-04-14,3.8,Third somebody course your spring knowledge media.,in_app
1939,905,2024-04-06,7.8,Sometimes television design TV however indicate.,email
1940,1312,2024-05-16,10.0,Buy tonight game month great.,email
1941,1499,2024-04-30,3.8,Who interesting with.,email
1942,789,2024-06-13,6.7,Memory tough least seat make yeah assume.,in_app
1943,387,2024-04-19,8.5,Worker mention within likely word.,email
1944,740,2024-05-31,5.6,Two maintain production now resource difference hot.,email
1945,207,2024-04-30,6.5,Night fine drug itself late.,in_app
1946,1603,2024-06-15,7.6,Leg purpose a learn.,email
1947,1147,2024-04-15,6.7,Reflect event maybe agent sort.,email
1948,809,2024-04-22,6.8,Including stay purpose black mother approach.,email
1949,1316,2024-04-14,8.9,Involve majority piece our.,email
1950,914,2024-06-28,4.8,Population manage evening song expert past wide another.,email
1951,81,2024-06-25,6.1,Sound mission church city foreign.,email
1952,1828,2024-04-21,8.6,Behavior rise good early wrong letter nothing others.,in_app
1953,1030,2024-04-25,4.7,Purpose lay house concern really.,email
1954,1267,2024-06-22,7.5,Shoulder special and activity space material raise still.,email
1955,1007,2024-06-19,3.4,Adult can run law condition even.,in_app
1956,919,2024-05-20,8.3,Threat key wonder hear life charge good stand.,email
1957,1740,2024-06-03,5.6,Important war let need together.,email
1958,358,2024-05-10,6.4,Spend herself finally bring.,email
1959,1014,2024-05-17,5.6,Green his officer order only music.,email
1960,631,2024-05-21,6.1,Message own worker increase.,email
1961,1086,2024-06-11,8.4,Must notice enjoy future begin current central.,email
1962,1831,2024-04-13,7.7,Know yourself peace different quickly.,in_app
1963,698,2024-06-04,7.4,Than free water land participant.,in_app
1964,1537,2024-05-12,8.7,Pressure language light interesting eat.,in_app
1965,547,2024-04-12,5.4,Girl by head.,email
1966,683,2024-05-26,4.4,Buy own spring professor seek similar finish.,in_app
1967,118,2024-06-26,10.0,Campaign few view hit appear character.,email
1968,197,2024-05-29,9.6,Blue take civil letter foreign woman.,email
1969,972,2024-05-10,6.9,Author structure away until.,in_app
1970,977,2024-04-03,8.0,West us machine benefit attention with out.,in_app
1971,439,2024-04-27,6.3,Everyone your thing cell avoid dinner.,email
1972,1496,2024-05-17,5.8,Three throw room author participant red city.,in_app
1973,1075,2024-06-27,9.6,No certainly measure body task office our.,email
1974,1091,2024-05-11,5.3,Community fine now by father money.,email
1975,1872,2024-06-25,7.6,Hundred beautiful road bag.,email
1976,492,2024-06-18,7.2,Under career recently form from explain about.,email
1977,525,2024-06-23,8.8,Discussion season effect discover should discuss particularly.,email
1978,1281,2024-04-08,4.1,Senior natural society program lay one series chance.,in_app
1979,1347,2024-06-28,7.8,Choose life establish particular.,email
1980,634,2024-06-18,7.8,According realize little adult.,email
1981,638,2024-05-17,8.3,Issue financial blood full late share think.,phone
1982,560,2024-05-05,7.8,Card size upon benefit fill.,email
1983,734,2024-06-12,7.8,Agree enjoy million long as old property.,email
1984,1539,2024-04-20,3.7,Trip air hit hair.,in_app
1985,623,2024-05-05,6.0,Economy strategy political year answer meeting dark want.,email
1986,1115,2024-04-17,7.4,Thank itself house.,in_app
1987,8,2024-04-02,6.4,Program race recent year report.,email
1988,1505,2024-04-21,5.0,Organization yes service generation market catch local relationship.,email
1989,1615,2024-05-28,6.9,Employee certain news human their develop mean.,email
1990,1819,2024-04-17,7.6,Gas as run computer seem high.,email
1991,1518,2024-04-27,8.3,When within since black why senior may.,email
1992,465,2024-04-09,6.1,Everybody yes reveal five little.,email
1993,647,2024-04-04,5.6,Investment detail entire anyone force.,email
1994,1185,2024-05-18,7.1,Know school again final party citizen woman series.,email
1995,325,2024-05-11,8.4,Trial military girl author collection image.,email
1996,1362,2024-06-22,7.6,Cut of much.,in_app
1997,1320,2024-04-22,6.3,However why from.,in_app
1998,1564,2024-04-14,9.7,Stage if data assume citizen moment.,phone
1999,1579,2024-04-26,4.7,School need president go example figure now.,in_app
2000,242,2024-06-16,5.9,Treatment child success dream campaign human.,email
2001,1832,2024-05-15,5.6,Second central population many end.,in_app
2002,125,2024-05-26,9.7,Day traditional bit play.,in_app
2003,1959,2024-05-28,5.4,Choose shoulder western see dream left.,email
2004,882,2024-04-07,7.3,Card actually loss.,email
2005,489,2024-04-12,8.7,Eye let memory moment.,email
2006,1520,2024-04-11,8.0,Impact I economic themselves respond kitchen popular.,email
2007,1985,2024-04-27,7.7,Base wonder who term natural.,email
2008,1208,2024-06-05,7.8,Huge treat must short sit through.,in_app
2009,366,2024-04-28,6.0,Water plan machine break.,email
2010,752,2024-04-07,7.7,Everyone attack protect ball talk media evidence.,email
2011,232,2024-05-02,5.8,Organization authority federal smile.,in_app
2012,1385,2024-05-22,9.4,Hospital example like article grow.,email
2013,594,2024-05-05,8.2,Base discuss save bank since no begin so.,email
2014,1650,2024-06-28,8.3,World have worry wrong again finally industry line.,email
2015,455,2024-05-02,7.0,Race rest lead pattern.,email
2016,1812,2024-05-27,10.0,Science green main daughter involve say four property.,email
2017,762,2024-06-27,7.1,Pattern have reach.,email
2018,311,2024-04-10,10.0,Better for individual various ready.,phone
2019,1710,2024-05-05,8.5,Nor development ok value they born manage.,in_app
2020,1933,2024-06-27,5.8,Tax your happy recently if staff.,in_app
2021,992,2024-05-25,9.1,Business certainly thus.,in_app
2022,1605,2024-06-28,8.5,Sound series whether century wait cup.,in_app
2023,1057,2024-04-28,8.0,Financial even interest claim cup every.,email
2024,964,2024-05-29,8.8,State suffer part customer gun thus.,email
2025,1794,2024-04-15,9.2,Pull common buy drive build professional effect bed.,email
2026,1980,2024-06-28,9.9,Sign production wish suddenly.,email
2027,1989,2024-06-01,4.9,Job rather during tell finish.,email
2028,1632,2024-05-27,7.9,Religious she mind factor.,email
2029,624,2024-04-01,8.0,Behind store best grow need wear run.,email
2030,1382,2024-04-14,7.5,Step chair list mother.,email
2031,1655,2024-06-28,8.8,Character her treatment notice side guess involve.,email
2032,549,2024-04-28,3.9,Could true others suddenly ago poor arrive.,email
2033,1443,2024-04-27,4.7,Large knowledge stuff yeah group size food.,email
2034,1515,2024-04-25,4.3,Usually everybody hand special.,in_app
2035,1251,2024-06-23,10.0,Order four push morning customer purpose report.,email
2036,1916,2024-05-28,4.8,Responsibility quite reality newspaper.,email
2037,1704,2024-04-11,7.0,Often real door.,email
2038,55,2024-05-06,7.6,Imagine performance yes.,email
2039,435,2024-05-31,6.4,Keep high half same participant beyond.,phone
2040,1342,2024-05-29,10.0,Push head national social husband particular feeling.,email
2041,1739,2024-06-04,7.9,Avoid answer until man brother idea.,phone
2042,78,2024-05-09,4.5,Rate kind property program sort manage.,email
2043,92,2024-04-05,4.8,Live by line worker.,email
2044,870,2024-06-29,8.9,Candidate policy miss home fight debate yes news.,email
2045,283,2024-05-26,6.7,Budget still worker leave increase include student.,email
2046,803,2024-06-29,6.8,History among artist discuss sometimes.,in_app
2047,939,2024-05-26,7.6,System where left.,email
2048,471,2024-05-02,6.2,Include help author question democratic economic.,in_app
2049,176,2024-06-26,7.7,Whether kitchen threat carry.,email
2050,1630,2024-05-02,7.2,Three brother among country each.,in_app
2051,563,2024-06-11,6.8,Today while theory dark different.,email
2052,1039,2024-05-11,9.7,Teacher magazine part station.,phone
2053,785,2024-05-22,9.0,Threat possible perhaps clear student line positive sell.,email
2054,1673,2024-04-24,7.0,Might watch step firm.,in_app
2055,705,2024-06-12,10.0,Watch stay both more along.,in_app
2056,1412,2024-05-20,6.5,Affect man cultural keep remember door training rather.,in_app
2057,1726,2024-04-20,5.6,Treatment thought red away able film.,email
2058,557,2024-04-18,6.6,Money apply growth such mission.,email
2059,1337,2024-04-02,10.0,Apply Republican present seek firm week young population.,phone
2060,909,2024-06-16,4.4,Former bag president training four cover why.,email
2061,199,2024-05-30,8.1,Laugh end wonder win among.,email
2062,1384,2024-04-19,7.3,Party staff first step various.,in_app
2063,94,2024-05-16,9.3,Forward despite newspaper rich too happen property.,email
2064,1614,2024-05-25,5.1,Food six size price each model rate.,email
2065,1218,2024-05-24,7.6,Daughter take produce near.,email
2066,1024,2024-05-28,10.0,With will per year I.,email
2067,1908,2024-06-16,7.3,Too eye happy sometimes reason contain.,in_app
2068,4,2024-04-01,4.4,Size son start foreign.,in_app
2069,117,2024-04-11,6.5,Design total low those kind education letter.,email
2070,1815,2024-05-02,8.5,War food such action.,email
2071,1973,2024-04-14,7.4,Number smile management line beat cover become.,email
2072,407,2024-04-10,4.8,Power close agree field move bar whether quickly.,email
2073,1827,2024-05-23,7.0,Available detail offer rule.,email
2074,1960,2024-05-21,10.0,Manager stay such.,in_app
2075,783,2024-05-24,8.2,Southern us read action past generation.,in_app
2076,293,2024-04-02,8.8,Region success couple two since instead.,email
2077,1283,2024-05-10,9.7,School foreign take particularly significant.,email
2078,41,2024-05-29,5.4,Respond market why possible then information mind.,email
2079,275,2024-06-26,6.2,Of anything improve enough.,email
2080,1733,2024-06-23,6.1,Possible share out member push.,email
2081,431,2024-05-18,8.6,Administration night who weight under.,email
2082,772,2024-06-12,5.8,Somebody name program any door government.,email
2083,670,2024-04-03,6.8,Could professional magazine hand smile.,in_app
2084,300,2024-06-18,8.8,Eight song side exist call.,in_app
2085,1999,2024-04-07,5.4,Reveal decision ago evening item task.,email
2086,1540,2024-06-26,6.1,Do hand purpose.,email
2087,1694,2024-04-05,2.7,Simply training style strong collection prove.,email
2088,161,2024-06-18,5.3,Difficult later remember hold participant instead develop.,email
2089,454,2024-06-28,6.5,Deep top red company affect.,email
2090,1966,2024-05-05,6.7,Admit care central.,email
2091,1651,2024-04-02,6.2,Want ball weight room design nation four.,email
2092,1751,2024-04-17,10.0,Hope end here one Mrs alone.,in_app
2093,1508,2024-05-15,4.9,Beat until artist fast no kind.,in_app
2094,922,2024-04-07,6.4,Arm detail happy.,email
2095,1855,2024-04-23,7.5,Agent again on like name cover final.,email
2096,1327,2024-05-14,5.5,Address month public view.,email
2097,1307,2024-04-30,6.0,There box result around power sometimes.,email
2098,1148,2024-05-15,3.5,Message upon thought president.,email
2099,1085,2024-06-15,8.7,Else evening must over gas city laugh.,email
2100,147,2024-04-20,5.5,Rate single energy pretty.,in_app
2101,450,2024-05-12,7.4,Marriage trial serve.,email
2102,253,2024-06-10,6.2,Serve air popular standard tonight her next wife.,email
2103,1189,2024-06-01,5.7,Hand now top single guess woman paper.,in_app
2104,576,2024-05-17,5.7,Law imagine find matter.,email
2105,1485,2024-04-24,5.8,Challenge special area fire second new heavy.,email
2106,639,2024-05-25,9.5,Study response worry image later.,in_app
2107,1995,2024-06-21,5.2,Course it result politics.,email
2108,627,2024-05-26,6.6,Laugh decide finally window current region popular.,email
2109,1760,2024-06-01,5.8,First of only grow water.,email
2110,1335,2024-06-11,7.2,Themselves simple once anyone understand yeah oil say.,email
2111,1870,2024-05-06,5.4,Reason stand consider shake military.,email
2112,446,2024-06-10,5.3,City avoid task.,email
2113,754,2024-05-07,7.2,Avoid cup return amount goal.,in_app
2114,168,2024-05-27,9.5,Protect hold your across event argue.,email
2115,614,2024-05-12,9.8,Language yet similar majority end.,email
2116,908,2024-04-02,6.7,Grow seem possible life media in leg.,in_app
2117,1549,2024-05-19,6.0,Congress her investment former nearly.,email
2118,351,2024-05-20,6.7,Event city must head.,in_app
2119,1100,2024-06-26,7.7,Stand southern certain three three peace.,email
2120,1334,2024-05-20,7.6,Art show leave thank teacher should beyond yeah.,email
2121,1525,2024-06-17,7.9,Market talk impact series remember pressure decide.,email
2122,2000,2024-04-19,6.8,Station talk attack.,in_app
2123,1407,2024-05-10,8.0,Fast pay dinner be school by evening.,email
2124,1483,2024-04-30,9.8,Suffer idea art job world put.,in_app
