account_id,account_name,domain,segment,industry,region,created_date,owner_id,lifecycle_stage,last_activity_at,is_customer,is_churned
370,Mata Group,matagroup.com,Mid-Market,Healthcare,East,2023-11-04,29,lead,,False,False
783,Mitchell-Gonzalez,mitchell-gonzalez.com,Mid-Market,Education,North,2025-05-11,48,lead,,False,False
3575,Bowman-Moore,bowman-moore.com,Mid-Market,Retail,West,2025-07-01,32,lead,,False,False
742,"Paul, Williams and Dixon",paulwilliamsanddixon.com,Mid-Market,Retail,South,2023-06-21,42,lead,,False,False
1185,"Martinez, Massey and Oconnell",martinezmasseyandoconnell.com,Mid-Market,FinTech,South,2025-03-17,13,lead,,False,False
1503,Holden-Hall,holden-hall.com,Mid-Market,Healthcare,West,2023-12-14,39,lead,,False,False
1939,Williams LLC,williamsllc.com,SMB,Education,South,2022-11-05,14,lead,,False,False
3085,"Ferguson, Ruiz and Barber",fergusonruizandbarber.com,Mid-Market,Retail,East,2024-04-05,24,lead,,False,False
1356,Carey and Sons,careyandsons.com,SMB,Education,East,2024-04-01,26,lead,,False,False
3169,"Combs, Castaneda and Johnson",combscastanedaandjohnson.com,SMB,Retail,North,2022-08-28,4,lead,,False,False
1236,"Deleon, Frank and Miller",deleonfrankandmiller.com,SMB,Education,East,2023-03-31,9,lead,,False,False
1560,Hart-Stewart,hart-stewart.com,SMB,FinTech,International,2025-02-07,35,lead,,False,False
2119,Becker Group,beckergroup.com,SMB,Education,West,2025-07-14,36,lead,,False,False
250,Watson-Matthews,watson-matthews.com,Mid-Market,FinTech,North,2024-09-21,9,lead,,False,False
1294,Jones-Adams,jones-adams.com,SMB,Retail,South,2023-12-24,13,lead,,False,False
2405,"Moore, Wilson and Rose",moorewilsonandrose.com,Mid-Market,Healthcare,South,2022-08-03,12,lead,,False,False
240,"Bowman, Nguyen and Valentine",bowmannguyenandvalentine.com,SMB,Healthcare,West,2025-06-24,40,lead,,False,False
3487,Brown-Sanchez,brown-sanchez.com,SMB,Retail,South,2023-09-11,20,lead,,False,False
3008,Edwards-Kim,edwards-kim.com,SMB,Healthcare,South,2022-12-15,50,lead,,False,False
2872,"Torres, Kennedy and Morrison",torreskennedyandmorrison.com,SMB,FinTech,South,2024-06-09,18,lead,,False,False
203,Duran Group,durangroup.com,SMB,Retail,South,2022-12-31,15,lead,,False,False
3408,Kirk LLC,kirkllc.com,SMB,Education,East,2023-06-08,16,lead,,False,False
1340,"Kim, Morton and Mcdaniel",kimmortonandmcdaniel.com,SMB,Healthcare,North,2024-10-18,6,lead,,False,False
1084,"Brooks, Burns and Mack",brooksburnsandmack.com,SMB,FinTech,South,2025-02-24,15,lead,,False,False
1546,"Miles, Gregory and Smith",milesgregoryandsmith.com,Mid-Market,FinTech,South,2023-06-04,16,lead,,False,False
1142,Peters-Ruiz,peters-ruiz.com,SMB,Healthcare,East,2023-08-23,24,lead,,False,False
629,Diaz-Roach,diaz-roach.com,SMB,Healthcare,West,2022-09-13,37,lead,,False,False
3663,Ruiz Ltd,ruizltd.com,SMB,FinTech,South,2025-03-15,17,lead,,False,False
3946,Ford-Myers,ford-myers.com,Mid-Market,Education,West,2022-08-03,32,lead,,False,False
3131,Nelson-Bennett,nelson-bennett.com,Mid-Market,FinTech,East,2025-02-16,29,lead,,False,False
28,"Riddle, Mcdaniel and Wang",riddlemcdanielandwang.com,Enterprise,FinTech,East,2022-07-22,21,lead,,False,False
1775,Hill Group,hillgroup.com,SMB,FinTech,North,2024-04-18,7,lead,,False,False
397,Duncan LLC,duncanllc.com,Mid-Market,FinTech,South,2023-07-17,13,lead,,False,False
1025,"Moses, Guerrero and Allison",mosesguerreroandallison.com,SMB,Healthcare,North,2025-05-30,5,lead,,False,False
2614,"Patterson, Banks and Harrington",pattersonbanksandharrington.com,SMB,FinTech,International,2023-08-09,48,lead,,False,False
1043,"Cox, Davis and Pierce",coxdavisandpierce.com,Mid-Market,Education,West,2024-04-05,37,lead,,False,False
624,"Carlson, Howard and Jackson",carlsonhowardandjackson.com,Enterprise,FinTech,West,2022-08-26,35,lead,,False,False
3757,"Wells, Johnson and Baker",wellsjohnsonandbaker.com,SMB,FinTech,South,2023-03-16,19,lead,,False,False
1320,Ortiz-Harris,ortiz-harris.com,SMB,Retail,East,2022-10-24,22,lead,,False,False
2874,"Olsen, Grant and Campbell",olsengrantandcampbell.com,SMB,Healthcare,East,2023-09-28,24,lead,,False,False
2462,Robertson-Young,robertson-young.com,Enterprise,Retail,South,2023-10-29,10,lead,,False,False
767,"Raymond, Burgess and Williams",raymondburgessandwilliams.com,SMB,Retail,North,2023-07-14,9,lead,,False,False
1717,Jenkins-Johnson,jenkins-johnson.com,SMB,Education,South,2024-12-19,16,lead,,False,False
3588,Lopez-Vaughan,lopez-vaughan.com,SMB,Healthcare,West,2025-05-02,11,lead,,False,False
189,Coleman-Villegas,coleman-villegas.com,SMB,Retail,West,2025-03-04,35,lead,,False,False
775,"Thomas, Acosta and Cox",thomasacostaandcox.com,Mid-Market,Retail,South,2024-06-13,37,lead,,False,False
1392,"Gomez, Duran and Rivas",gomezduranandrivas.com,SMB,Education,South,2025-01-22,16,lead,,False,False
3549,Ramsey and Sons,ramseyandsons.com,SMB,FinTech,South,2025-02-24,13,lead,,False,False
3015,"Jones, Rodriguez and Smith",jonesrodriguezandsmith.com,SMB,Education,East,2024-03-12,23,lead,,False,False
1687,Green-Mitchell,green-mitchell.com,SMB,Retail,West,2024-10-05,35,lead,,False,False
3233,Henry-Vasquez,henry-vasquez.com,Mid-Market,Healthcare,South,2024-09-09,14,lead,,False,False
1870,Orozco-Mitchell,orozco-mitchell.com,SMB,Retail,International,2023-10-30,49,lead,,False,False
3010,"Peterson, Montgomery and Choi",petersonmontgomeryandchoi.com,SMB,FinTech,West,2024-06-11,35,lead,,False,False
1453,Hudson PLC,hudsonplc.com,SMB,FinTech,South,2023-02-24,34,lead,,False,False
625,"Bishop, Rodriguez and Briggs",bishoprodriguezandbriggs.com,SMB,FinTech,South,2025-01-27,12,lead,,False,False
1659,Horton Inc,hortoninc.com,Mid-Market,Education,West,2023-10-22,32,lead,,False,False
1865,Taylor-Miller,taylor-miller.com,SMB,Education,East,2022-07-21,30,lead,,False,False
1315,Delgado Inc,delgadoinc.com,SMB,Healthcare,International,2022-10-03,44,lead,,False,False
147,Johnson Group,johnsongroup.com,Mid-Market,Education,South,2025-06-07,7,lead,,False,False
832,Harris Ltd,harrisltd.com,SMB,Healthcare,East,2024-04-25,23,lead,,False,False
3479,"Stevens, Owens and Mann",stevensowensandmann.com,SMB,Education,West,2024-11-18,33,lead,,False,False
1920,Rodriguez and Sons,rodriguezandsons.com,SMB,Education,East,2022-10-26,26,lead,,False,False
1438,Raymond-Cain,raymond-cain.com,SMB,Retail,West,2023-07-17,38,lead,,False,False
37,"Jones, Carr and Bond",jonescarrandbond.com,SMB,Retail,East,2023-11-27,25,lead,,False,False
1217,Peterson-Hunt,peterson-hunt.com,SMB,Education,North,2023-01-14,5,lead,,False,False
2282,Barton-Walter,barton-walter.com,SMB,Education,East,2022-07-21,23,lead,,False,False
3688,"Gonzalez, Scott and Stone",gonzalezscottandstone.com,Mid-Market,FinTech,South,2023-10-17,11,lead,,False,False
934,Anderson Group,andersongroup.com,SMB,Education,South,2023-08-07,14,lead,,False,False
1365,Olson-Lucero,olson-lucero.com,SMB,Retail,North,2022-12-20,4,lead,,False,False
1028,Holloway Ltd,hollowayltd.com,SMB,Education,North,2025-04-12,9,lead,,False,False
1901,Graves LLC,gravesllc.com,SMB,Retail,North,2024-08-22,4,lead,,False,False
387,Miller-Rivera,miller-rivera.com,SMB,Healthcare,South,2022-09-12,16,lead,,False,False
2942,Johnson PLC,johnsonplc.com,SMB,FinTech,West,2023-12-20,26,lead,,False,False
1258,"Garza, Kennedy and Bartlett",garzakennedyandbartlett.com,SMB,Education,West,2023-10-25,32,lead,,False,False
2941,Villegas-Rowland,villegas-rowland.com,Enterprise,Retail,South,2022-09-11,48,lead,,False,False
2782,"Walker, Cantrell and Weber",walkercantrellandweber.com,SMB,FinTech,North,2023-02-11,33,lead,,False,False
312,Bailey-Everett,bailey-everett.com,Mid-Market,Education,South,2023-05-27,19,lead,,False,False
2880,"Gallagher, Reynolds and Barajas",gallagherreynoldsandbarajas.com,SMB,FinTech,International,2023-07-05,47,lead,,False,False
1460,Bush-Hawkins,bush-hawkins.com,SMB,Retail,East,2023-05-26,22,lead,,False,False
3120,Brown and Sons,brownandsons.com,SMB,Education,South,2022-08-24,14,lead,,False,False
3696,Newton Group,newtongroup.com,SMB,Education,North,2025-05-04,10,lead,,False,False
1994,Smith and Sons,smithandsons.com,SMB,Healthcare,East,2023-08-26,23,lead,,False,False
3552,Perez-Lozano,perez-lozano.com,SMB,Education,South,2022-11-21,16,lead,,False,False
2297,Gibson-Diaz,gibson-diaz.com,SMB,FinTech,North,2024-05-29,4,lead,,False,False
3541,Castaneda Group,castanedagroup.com,SMB,Education,West,2024-01-26,32,lead,,False,False
731,"Scott, Williams and Logan",scottwilliamsandlogan.com,Enterprise,Education,East,2023-07-12,22,lead,,False,False
2213,Hudson Inc,hudsoninc.com,SMB,Healthcare,South,2022-10-28,17,lead,,False,False
1714,Gallegos Inc,gallegosinc.com,SMB,FinTech,East,2022-11-12,29,lead,,False,False
1141,Buckley Inc,buckleyinc.com,Enterprise,Healthcare,East,2023-08-16,27,lead,,False,False
3281,Oliver Inc,oliverinc.com,SMB,FinTech,North,2022-09-22,8,lead,,False,False
3658,Rose-Gomez,rose-gomez.com,SMB,Retail,International,2023-10-29,42,lead,,False,False
556,"Romero, Richards and Davis",romerorichardsanddavis.com,SMB,Healthcare,East,2022-09-09,43,lead,,False,False
2535,"Chandler, Green and Owens",chandlergreenandowens.com,Mid-Market,Retail,East,2023-08-30,21,lead,,False,False
2173,Garcia-Luna,garcia-luna.com,SMB,FinTech,North,2024-02-16,3,lead,,False,False
990,Rubio Ltd,rubioltd.com,SMB,Education,South,2022-10-13,43,lead,,False,False
833,Martinez-Rodriguez,martinez-rodriguez.com,SMB,FinTech,South,2023-07-29,16,lead,,False,False
1098,"Sanford, Patrick and Chavez",sanfordpatrickandchavez.com,SMB,FinTech,East,2024-02-02,40,lead,,False,False
479,"Kim, Walker and Ayala",kimwalkerandayala.com,SMB,Education,South,2023-04-05,14,lead,,False,False
3412,"Esparza, Washington and Dillon",esparzawashingtonanddillon.com,SMB,Education,East,2022-09-08,27,lead,,False,False
1863,Gibbs-Nichols,gibbs-nichols.com,SMB,Retail,South,2023-09-12,18,lead,,False,False
875,Parker Ltd,parkerltd.com,SMB,Healthcare,North,2025-05-20,8,lead,,False,False
781,Smith Inc,smithinc.com,Mid-Market,Education,South,2024-08-16,14,lead,,False,False
2576,Monroe-Johnson,monroe-johnson.com,SMB,FinTech,West,2025-06-14,35,lead,,False,False
191,Miller-Bond,miller-bond.com,Enterprise,Healthcare,West,2024-04-13,35,lead,,False,False
1561,"Phillips, Parker and Henderson",phillipsparkerandhenderson.com,Mid-Market,Education,International,2025-03-18,47,lead,,False,False
3683,Morton-Porter,morton-porter.com,SMB,FinTech,South,2025-06-13,17,lead,,False,False
868,Ellis-Gonzalez,ellis-gonzalez.com,SMB,Retail,West,2024-07-05,37,lead,,False,False
1300,Moore-Martin,moore-martin.com,SMB,Education,North,2023-02-09,7,lead,,False,False
2387,Clark and Sons,clarkandsons.com,SMB,Education,North,2023-10-21,5,lead,,False,False
2491,Becker-Freeman,becker-freeman.com,SMB,Healthcare,North,2024-02-12,1,lead,,False,False
1861,"Adams, Wilson and Brown",adamswilsonandbrown.com,Mid-Market,Healthcare,South,2022-11-29,20,lead,,False,False
1304,"Manning, Washington and Villarreal",manningwashingtonandvillarreal.com,SMB,Retail,South,2024-09-29,11,lead,,False,False
2102,"Robertson, Thompson and Johnson",robertsonthompsonandjohnson.com,SMB,Education,South,2024-05-09,18,lead,,False,False
252,"Curtis, Watkins and Shelton",curtiswatkinsandshelton.com,SMB,Education,South,2022-12-21,6,lead,,False,False
3764,Woods-Hancock,woods-hancock.com,SMB,Healthcare,North,2023-05-27,1,lead,,False,False
2692,Rivera and Sons,riveraandsons.com,SMB,Healthcare,South,2024-12-01,15,lead,,False,False
2860,Chapman PLC,chapmanplc.com,SMB,Retail,South,2024-01-05,11,lead,,False,False
1201,"Lewis, Bishop and Jones",lewisbishopandjones.com,SMB,FinTech,East,2024-08-07,34,lead,,False,False
3263,"Oliver, Decker and Cox",oliverdeckerandcox.com,Enterprise,Healthcare,South,2024-02-22,16,lead,,False,False
3385,Morrow Ltd,morrowltd.com,Mid-Market,FinTech,International,2024-07-01,37,lead,,False,False
2328,Brown Inc,browninc.com,Mid-Market,Education,West,2023-01-05,31,lead,,False,False
2467,"Matthews, Robbins and Chapman",matthewsrobbinsandchapman.com,SMB,Education,North,2025-02-22,9,lead,,False,False
3065,Flores and Sons,floresandsons.com,SMB,Retail,East,2024-03-13,26,lead,,False,False
2058,Frazier-Anderson,frazier-anderson.com,SMB,Education,East,2024-10-05,29,lead,,False,False
1721,Cooper Ltd,cooperltd.com,SMB,FinTech,East,2022-07-23,47,lead,,False,False
2515,Brewer-Wood,brewer-wood.com,SMB,FinTech,East,2025-03-03,21,lead,,False,False
74,Sheppard Inc,sheppardinc.com,SMB,FinTech,International,2024-03-09,18,lead,,False,False
1856,Carey PLC,careyplc.com,SMB,Retail,International,2023-08-06,45,lead,,False,False
2381,"Peters, Cohen and Beard",peterscohenandbeard.com,SMB,Education,East,2024-11-21,24,lead,,False,False
578,"Rogers, Rivera and Shaw",rogersriveraandshaw.com,SMB,FinTech,International,2024-06-17,48,lead,,False,False
576,"Rogers, Hamilton and Walters",rogershamiltonandwalters.com,SMB,Healthcare,East,2024-12-02,26,lead,,False,False
1533,"Orozco, Gardner and Powell",orozcogardnerandpowell.com,Mid-Market,Healthcare,North,2024-09-13,7,lead,,False,False
2468,"Mills, Orr and Turner",millsorrandturner.com,SMB,Retail,West,2024-09-20,37,lead,,False,False
1261,Jenkins PLC,jenkinsplc.com,Mid-Market,FinTech,West,2025-01-16,31,lead,,False,False
2531,"Harris, Smith and Rose",harrissmithandrose.com,SMB,Healthcare,South,2023-08-30,11,lead,,False,False
2424,Olson-Hill,olson-hill.com,Mid-Market,Healthcare,South,2022-09-19,31,lead,,False,False
2175,"Martinez, Ballard and Bradley",martinezballardandbradley.com,Mid-Market,FinTech,West,2022-11-04,34,lead,,False,False
3829,Thomas-Kennedy,thomas-kennedy.com,SMB,Education,South,2024-10-22,13,lead,,False,False
1923,"Gonzales, Holland and Caldwell",gonzaleshollandandcaldwell.com,SMB,FinTech,North,2024-06-27,4,lead,,False,False
2841,Patel-Johnson,patel-johnson.com,Enterprise,Healthcare,South,2022-11-03,13,lead,,False,False
2477,Fields Inc,fieldsinc.com,Mid-Market,Education,South,2024-10-01,14,lead,,False,False
464,Peters and Sons,petersandsons.com,Mid-Market,Retail,North,2024-05-27,8,lead,,False,False
2840,"Bautista, Reed and Walker",bautistareedandwalker.com,SMB,Healthcare,East,2025-02-13,21,lead,,False,False
1012,Cox Inc,coxinc.com,SMB,Healthcare,South,2024-08-08,11,lead,,False,False
1252,Gordon Ltd,gordonltd.com,Mid-Market,Healthcare,East,2025-07-01,21,lead,,False,False
935,Proctor LLC,proctorllc.com,Mid-Market,Healthcare,North,2025-01-11,30,lead,,False,False
3999,Braun-Lloyd,braun-lloyd.com,Mid-Market,FinTech,International,2025-05-16,32,lead,,False,False
3411,Estrada-Meadows,estrada-meadows.com,SMB,Retail,West,2022-10-17,36,lead,,False,False
2569,Oneal Inc,onealinc.com,Mid-Market,Healthcare,West,2024-05-03,32,lead,,False,False
3096,Larsen LLC,larsenllc.com,SMB,Education,North,2024-08-25,6,lead,,False,False
221,"Vazquez, Costa and Sanchez",vazquezcostaandsanchez.com,Mid-Market,Retail,East,2023-07-21,23,lead,,False,False
2492,"Smith, Frost and Lee",smithfrostandlee.com,SMB,Healthcare,East,2024-07-26,27,lead,,False,False
3897,"Roberts, Richardson and Lindsey",robertsrichardsonandlindsey.com,SMB,Education,East,2025-07-02,24,lead,,False,False
3866,"Wallace, Preston and Taylor",wallaceprestonandtaylor.com,SMB,FinTech,North,2023-12-08,9,lead,,False,False
640,Cook-Walker,cook-walker.com,Mid-Market,Education,International,2023-09-02,48,lead,,False,False
2721,"Hubbard, Ayers and Morales",hubbardayersandmorales.com,SMB,Retail,International,2025-02-28,49,lead,,False,False
1581,Bowers Ltd,bowersltd.com,SMB,FinTech,West,2022-11-20,34,lead,,False,False
749,"Allen, Vang and Flores",allenvangandflores.com,SMB,FinTech,West,2025-04-20,39,lead,,False,False
1956,Robertson and Sons,robertsonandsons.com,SMB,Education,South,2023-03-25,16,lead,,False,False
2730,Stevenson and Sons,stevensonandsons.com,SMB,Education,West,2022-11-21,36,lead,,False,False
2168,Hardin-Williams,hardin-williams.com,SMB,Retail,East,2025-01-28,23,lead,,False,False
920,"Chan, Lopez and Hall",chanlopezandhall.com,Mid-Market,Retail,International,2023-09-12,48,lead,,False,False
514,Luna-Collier,luna-collier.com,SMB,Education,West,2024-07-11,31,lead,,False,False
2274,Scott-Jennings,scott-jennings.com,Mid-Market,Retail,East,2025-04-15,27,lead,,False,False
1071,Savage-Fisher,savage-fisher.com,SMB,Retail,North,2024-02-05,44,lead,,False,False
3822,"Martin, Stewart and Richardson",martinstewartandrichardson.com,SMB,FinTech,North,2023-10-01,9,lead,,False,False
2476,Brown-Simmons,brown-simmons.com,SMB,Healthcare,International,2023-10-06,48,lead,,False,False
3837,Glover-Nguyen,glover-nguyen.com,SMB,Healthcare,North,2023-08-11,25,lead,,False,False
904,Fowler Inc,fowlerinc.com,SMB,Healthcare,West,2023-02-28,34,lead,,False,False
3918,Greene-Hunter,greene-hunter.com,SMB,Retail,West,2025-05-12,32,lead,,False,False
2550,Brown-Jackson,brown-jackson.com,SMB,Healthcare,West,2022-11-27,39,lead,,False,False
220,Moore PLC,mooreplc.com,SMB,Healthcare,East,2023-09-16,7,lead,,False,False
1784,Miles-Nelson,miles-nelson.com,SMB,Healthcare,West,2024-06-21,37,lead,,False,False
1794,Brown Ltd,brownltd.com,SMB,Healthcare,East,2025-02-15,27,lead,,False,False
3762,Choi-Price,choi-price.com,SMB,Retail,International,2024-02-11,43,lead,,False,False
1612,Wilson-Martinez,wilson-martinez.com,Mid-Market,Retail,South,2025-05-25,16,lead,,False,False
3869,Rivers-Mcdowell,rivers-mcdowell.com,SMB,Education,North,2023-05-28,7,lead,,False,False
642,Wood-Perry,wood-perry.com,Mid-Market,FinTech,West,2024-04-22,34,lead,,False,False
3193,White and Sons,whiteandsons.com,Mid-Market,Healthcare,South,2023-06-17,20,lead,,False,False
1210,Johnson-Perry,johnson-perry.com,SMB,Retail,North,2022-11-22,8,lead,,False,False
3484,Lopez LLC,lopezllc.com,SMB,Education,West,2023-01-04,22,lead,,False,False
57,Waller-Shah,waller-shah.com,SMB,FinTech,South,2022-10-22,19,lead,,False,False
3669,Allen LLC,allenllc.com,SMB,Education,West,2024-09-05,33,lead,,False,False
3242,"Daniel, Winters and Hart",danielwintersandhart.com,SMB,Retail,North,2022-11-22,1,lead,,False,False
1501,"Chavez, Vargas and Leblanc",chavezvargasandleblanc.com,SMB,FinTech,South,2024-09-03,11,lead,,False,False
2991,"Ramos, Hawkins and Bell",ramoshawkinsandbell.com,SMB,Healthcare,East,2024-12-16,13,lead,,False,False
2743,"Torres, Salas and Lewis",torressalasandlewis.com,SMB,Education,West,2024-04-28,32,lead,,False,False
799,"Hoover, Bean and Farrell",hooverbeanandfarrell.com,SMB,Healthcare,West,2022-07-27,34,lead,,False,False
1441,Bailey Group,baileygroup.com,SMB,Education,North,2022-09-14,10,lead,,False,False
581,Jackson Group,jacksongroup.com,SMB,Healthcare,South,2024-01-05,18,lead,,False,False
2979,Hill PLC,hillplc.com,Mid-Market,Education,North,2023-01-01,8,lead,,False,False
3503,Campbell-Sanchez,campbell-sanchez.com,Mid-Market,Healthcare,North,2023-10-03,1,lead,,False,False
3677,"Smith, George and Anderson",smithgeorgeandanderson.com,SMB,FinTech,South,2023-06-19,16,lead,,False,False
108,Smith Group,smithgroup.com,SMB,Retail,West,2025-04-07,15,lead,,False,False
55,Zimmerman-Mccormick,zimmerman-mccormick.com,SMB,Healthcare,International,2023-05-19,27,lead,,False,False
2776,"Henry, Wallace and Blair",henrywallaceandblair.com,SMB,Retail,West,2024-04-08,31,lead,,False,False
1058,Williams Group,williamsgroup.com,Mid-Market,Retail,South,2024-03-26,13,lead,,False,False
3791,"Ramirez, Estes and Warner",ramirezestesandwarner.com,SMB,Education,South,2023-03-19,50,lead,,False,False
2745,Woods-Robinson,woods-robinson.com,SMB,Education,South,2024-06-21,17,lead,,False,False
